savannah smith	american	none
mister roberts (1955 film)	american	none
american	dean malenko	none
list of accolades received by inside out	american	none
american	henry greenway	none
american	winter storage	none
patricia sullivan (politician)	american	none
ron lewis	american	none
american	arthur benedict gramlich	none
american	gustavo menezes	none
american	barry moss	none
j. d. barnett	american	none
american	marques johnson	none
american	kalief browder	none
american	jasper and the haunted house	none
country	transia	none
american	e. lebron fairbanks	none
ryan laird	country	none
american	tracee talavera	none
brooke abel	american	none
american	g. turner howard iii	none
michael andretti	american	none
geography of malawi	country	none
american	roy bennett (gridiron football)	none
country	japan	none
forest barber	american	none
the shadows of a great city (play)	american	none
country	stan coster	none
american	list of teen titans episodes	none
florida ice and farm company	food	instance
food	people food	hyponym
american	ron backes	none
david rogers (racing driver)	american	none
american	toxicoscordion exaltatum	none
american	ron reed	none
country	baseball in venezuela	none
gene snow	american	none
lew porter (gridiron football)	american	none
breadwinners (tv series)	american	none
american	pat mora	none
american	john c. rice	none
joan diener	american	none
american	chip heath	none
food	spain... on the road again	concept
american	nisha desai biswal	none
american	moonbeam city	none
american	lou boudreau	none
robert poynter	american	none
american	allen meadors	none
american	the powerpuff girls	none
joseph: king of dreams	american	none
bruno bonicontro	american	none
sue baross nesbitt	american	none
slut: the play	american	none
jodi arias: dirty little secret	american	none
food	phat beets produce	none
american	list of the proud family episodes	none
food	kora khai	hyponym
media	dj abass	none
american	steven m. greer	none
kevin huntley (gridiron football)	american	none
country	outline of greenland	none
cross zornotza	country	none
american	all dogs go to heaven 2	none
chad ragland	american	none
american	justin brown (defensive lineman)	none
american	jordi llompart	none
american	marc sullivan	none
far far	food	hypernym
american	kevin knight	none
the pyramid (film)	american	none
country	water supply and sanitation in syria	none
country	gary fjellgaard	none
american	sidney rand (ambassador)	none
william henry furman	american	none
oceanic and oriental navigation company	american	none
alejandra llamas	american	none
country	land of oz	none
prochilodus lineatus	american	none
american	danny ongais	none
sweepers (film)	american	none
american	wienerschnitzel	none
country	lotto cross cup brussels	none
american	viking aircraft viking ii	none
american	list of sanjay and craig episodes	none
diane rodriguez	american	none
country	list of companies based in burkina faso	none
camp daisy	american	none
american	robert mcgill loughridge	none
tim gardner	american	none
saleem rasheed	american	none
the heat with mark mcewan	food	instance
laura bialis	american	none
country	barbara fairchild	none
american	pat dunnigan	none
country	parliament of senegal	none
fgr-17 viper	american	none
american	john fugh	none
doymenj	food	hypernym
william fletcher weld	american	none
live food	food	none
timmons & company	american	none
media	andré éric létourneau	none
american	the perils of penelope pitstop	none
media	act iii communications	none
country	jim reeves	none
breed of men	american	none
nacar	country	none
richard laurence marquette	american	none
malcolm yelvington	american	none
american	fernando figueredo	none
take me out (u.s. game show)	american	none
american	john morton (racing driver)	none
american	john bittrolff	none
larry phillips (racing driver)	american	none
feast (2014 film)	american	none
country	lydia loveless	none
hot rod (meat snack)	food	hypernym
american	josh borja	none
wallace's monthly	american	none
american	the sheriff of fractured jaw	none
american	mother goose and grimm (tv series)	none
forrest griffin	american	none
republic of upper volta	country	none
country	kevin sullivan (athlete)	none
country	outline of uganda	none
american	josh anderson (baseball)	none
eriophyllum multicaule	american	none
american	jesse boulerice	none
tennessee propellers scout	american	none
american	pete overfield	none
media	nimbus communications limited	none
time squad	american	none
american	seneca indian school	none
quercus toumeyi	american	none
american	chaetanthera	none
matthew bullock	american	none
american	on trial (1928 film)	none
reduced shakespeare company	american	none
tiger smalls	american	none
take heed mr. tojo	american	none
circle 8 ranch	country	none
troy olsen	country	none
turbo (film)	american	none
ragi rotti	food	hypernym
tania chernova	american	none
shimmer and shine	american	none
nate northington	american	none
samaki walker	american	none
american	pema chödrön	none
american	mike lofgren	none
hot	list of billboard hot 100 number-one singles of 1971	none
american	oliver miller	none
country	lisa angelle	none
country	human trafficking in antigua and barbuda	none
tmz on tv	american	none
the national elephant center	american	none
michael kahn (theatre director)	american	none
american	evan eschmeyer	none
media	high frequency data link	none
country	that's country	none
american	paraplane wd-1 wind dancer	none
hank wangford	country	none
american	tommy cairo	none
bill brooks (coach)	american	none
ed elisian	american	none
american	neil turbin	none
country	duchy	none
american greed	american	none
verizon hub	media	none
the 5th wheel	american	none
naazim richardson	american	none
list of impeached nigerian state governors	country	none
american	david joseph watson	none
hot	list of billboard hot 100 number-one singles of 1972	none
lazier partners racing	american	none
lynn turner (murderer)	american	none
phyllis nagy	american	none
center for strategic and international studies	american	none
welcome to the dollhouse	american	none
andy pafko	american	none
travis gregg	american	none
american	list of italian americans	none
tom o'lincoln	american	none
king biscuit flower hour	american	none
american	efrem hill	none
media	vice media	none
cinderella (1950 film)	american	none
pooh's heffalump halloween movie	american	none
american	dick atkins	none
food	street food of mumbai	hyponym
scotland	country	none
j. p. darche	american	none
american	trainwreck riders	none
american	mary eliza mahoney	none
manhattan institute for policy research	american	none
cow and chicken	american	none
american	paul fisher (agent)	none
american	god help me (film)	none
hoyle's agar	media	none
znowhite	american	none
american	gymnopogon	none
american	britton johnsen	none
list of south park guest stars	american	none
american	mf cardamone	none
billionaire boys club (clothing retailer)	american	none
eddie cantor	american	none
who framed roger rabbit	american	none
country	bhutan	none
the swan princess: escape from castle mountain	american	none
american	gregg henry	none
ron flatter	american	none
anthony overton	american	none
nicole myers	american	none
stars (australian band)	country	none
american	sarah pauly	none
american	hate crime (2012 film)	none
american	terry markwell	none
cookie and the cupcakes	american	none
soraida martinez	american	none
american	man in the wilderness	none
mike guingona	american	none
ryan stack	american	none
country	culture of libya	none
american	rodger lawson	none
country	arbisteatern	none
rugrats in paris: the movie	american	none
american	busty coeds vs. lusty cheerleaders	none
take 28	american	none
soccer mom (film)	american	none
julia heron	american	none
american	garland jeffreys	none
american	blazing samurai	none
itheater	media	none
american	avatar: the last airbender	none
american	charles calello	none
lindheimera	american	none
american	animal welfare institute	none
thomas silverstein	american	none
american	silverhawks	none
american	batman: mask of the phantasm	none
american	gaylord container corporation	none
american	dale mitchell (baseball)	none
american	james r. reid	none
american	the spirit of mickey	none
american	the grim adventures of billy & mandy	none
american	north american brown lemming	none
american	st. elmo brady	none
amber lawrence	country	none
the unearthing	american	none
batman: the animated series	american	none
bart burns	american	none
food	cooking light	none
chia pet	american	none
list of motorcity episodes	american	none
american	catdog	none
babes in toyland (1997 film)	american	none
history of the jews in norway	country	none
brandon copeland	american	none
cauleen smith	american	none
stan lane	american	none
american	penny templeton	none
food	maltose crackers	hyponym
american	the cowsills	none
american	realm of terror	none
american	choo thomas	none
the goode family	american	none
country	republic of texas	none
american	daniel herrington	none
zerene cesonia	american	none
allied van lines	american	none
american	ruth etting	none
bob hall (american motoring journalist)	american	none
ruth pickett thompson	american	none
night express	american	none
los angeles civic light opera	american	none
american	big daddy (1999 film)	none
larry rice	american	none
american	john rooney (murderer)	none
eddie hill	american	none
american	adam morrison	none
american	ruth v. hemenway	none
american	leonard trask	none
american	chairmen of the board	none
gordon parsons (singer-songwriter)	country	none
american	beavis and butt-head do america	none
american	k-def	none
food	gelatin	hyponym
country	pakistan–united arab emirates relations	none
mike cawley	american	none
ben connable	american	none
animation collective	american	none
donald solitar	american	none
sheep in the big city	american	none
country	central american and caribbean cross country championships	none
international christian academy (ivory coast)	american	none
don paige	american	none
peep and the big wide world	american	none
hot	the next time i fall	none
1978 ncaa division i men's cross country championships	country	none
plane crazy	american	none
harry winitsky	american	none
american	dionne farris	none
the beat goes on (sonny & cher song)	hot	none
spy hop	media	none
harmening high flyer	american	none
morris industrial school for indians	american	none
country	languages of tanzania	none
american	ronnie dawson (musician)	none
american	adams (constructor)	none
warner scarab junior	american	none
country	bobby wills	none
kid pan alley	american	none
country	sri lanka	none
food	sgabeo	hyponym
american	x-men: evolution	none
american	gary webb (racing driver)	none
gerald freedman	american	none
american	donald geman	none
food	ombusombus	hyponym
fresh guacamole	american	none
media	the kochi post	none
ritchie pickett	country	none
american	the hampton institute	none
elektra (wrestling)	american	none
american	fannie b. wylie	none
presto (film)	american	none
american	the fox and the hound	none
pizza cake	pizza	hypernym
joe demeo	american	none
swisslion group	food	instance
america's court with judge ross	american	none
american	buddy the dentist	none
american	renato abella	none
ellie holcomb	american	none
american	kenny battle	none
american	elmer imes	none
jackie chan adventures	american	none
american	the kwartet	none
steven schwartz (psychologist)	american	none
american	dino & sembello	none
mozambique	country	none
southwestern baptist theological seminary	american	none
american	stephen arroyo	none
tangyuan (food)	food	hypernym
josh bunce	american	none
american	lucy whitehead mcgill waterbury peabody	none
terrell brandon	american	none
american	list of the simpsons cast members	none
mercury-redstone launch vehicle	american	none
american	carolyn mccaskill	none
american	the spongebob squarepants movie	none
american	darnell terrell	none
american	anthony giacalone	none
american	masque (band)	none
american	daayiee abdullah	none
country	republic of montenegro (1992–2006)	none
american	carl mann	none
the ravine	american	none
american	ralph gibson (fighter pilot)	none
hank locklin	country	none
american	fanny brice	none
jenny topping	american	none
american	annie funk	none
ehsanul sadequee	american	none
pete hamilton	american	none
aim-7 sparrow	american	none
american	walter bobbie	none
american	cleveland night express	none
american	miracle treat day (dairy queen)	none
pizza	italian tomato pie	hyponym
nabalus	american	none
american	team oregon	none
media	front row (software)	none
american	riders of the dark	none
la banda (tv series)	american	none
christy martin (boxer)	american	none
american	ed kosiski	none
american	truman bradley (native american)	none
ray blades	american	none
american	al coury	none
jay ward productions	american	none
country	1973 ncaa division i men's cross country championships	none
susan bluestein	american	none
uruguay	country	none
the wild thornberrys	american	none
american	jordan parise	none
american	buddy the gee man	none
curley money	american	none
mike mcdougal (ice hockey)	american	none
american	stephen barrett	none
1950 ncaa men's cross country championships	country	none
american	the tell-tale heart (1953 film)	none
corn chip	food	hypernym
american	andrea romano	none
food	northland organic foods corporation	concept
steve veltman	american	none
american	marshall armstrong	none
american	robert mandell	none
american	vladimir j. konečni	none
mccabe & mrs. miller	american	none
food	safe-to-eat	none
football in algeria	country	none
shafal mosed	american	none
american	neighbors from hell	none
moose tracks	ice cream	hypernym
media	red scarf (company)	none
country	ncaa men's division ii cross country championship	none
mary zimmerman	american	none
isaac william wiley	american	none
slovaks in the czech republic	country	none
ufm easy riser	american	none
currier and ives	american	none
american	martha-bryan allen	none
american	g-force technologies	none
american	kristina lum	none
project 2049 institute	american	none
american	jack and jill (1917 film)	none
american	occidental petroleum	none
american	bid mcphee	none
american	wahoo mcdaniel	none
food	rice and peas	hyponym
country	human trafficking in burkina faso	none
the 7d	american	none
american	speed racer: the next generation	none
american	todd gloria	none
american	rosalie purvis	none
american	kevin barker	none
american	ugly americans (tv series)	none
god of love (film)	american	none
country	mary duff	none
brian rose (baseball)	american	none
christian stahl	american	none
media	optical disc archive	none
roger noriega	american	none
frank silva	american	none
american	aladdin (1992 disney film)	none
country	grand duchy of hesse	none
itweb	media	none
tomorrow's youth organization	american	none
american	the seduction of misty mundae	none
food	lolly gobble bliss bombs	concept
food	perdeli pilav	hyponym
nathaniel bolton	american	none
ralph s. hurst	american	none
jason pelletier	american	none
american	the gallows	none
brian patterson	american	none
american	andy evans (racing driver)	none
american	kim probst	none
1972 ncaa university division men's cross country championships	country	none
the kook	american	none
leonard deadwyler	american	none
aaron lucas	american	none
j. m. allain	american	none
television in colombia	media	none
mikey whipwreck	american	none
tron: uprising	american	none
food	joe muscaglione	none
american	blue ridge limited	none
valley international foosball association	american	none
american	journey to the heart of the world	none
american	joseph l. walcott	none
american	saban’s gulliver’s travels	none
american	integris health	none
béatrice thomas	american	none
american	chris mcgurk	none
amber hayes	country	none
infinity girl	american	none
benny joy	american	none
american	louay m. safi	none
pamonha	food	hypernym
country	geographic regions of greece	none
a corny concerto	american	none
american	clarence samuels	none
american	mega man (tv series)	none
american	kahlil hill	none
maurice moscovitch	american	none
marcus pattillo	american	none
matt king (american football)	american	none
american christmas tree association	american	none
brad roach	american	none
country	world university cross country championships	none
chaya gusfield	american	none
firestone communications	media	none
american	list of megas xlr episodes	none
american	jason kaiser	none
institute for america's future	american	none
american	jamaica boys	none
american	nobby wirkowski	none
ryan hayden	american	none
american	rheem	none
american	all babe network	none
american	the exercise	none
buddy's show boat	american	none
happy feet two	american	none
tiffeny milbrett	american	none
american	nardophyllum	none
ciarduna	siciliana	none
history of the simpsons	american	none
nora bateson	american	none
country	central african republic	none
american	list of girl meets world episodes	none
human trafficking in malta	country	none
american	titan a.e.	none
john h. anderson	american	none
american	parascender ii	none
american	william j. becker	none
rob clores	american	none
bitter sweet (1940 film)	american	none
list of breadwinners episodes	american	none
bill nolan (animator)	american	none
jot (tv series)	american	none
american	possession (2009 film)	none
american	luce (name)	none
american	ally foundation	none
michael g. mccaffery	american	none
american	goudey	none
abs-cbn digital media	media	none
american	shauna howe	none
american	chuck daigh	none
american	joe spinks	none
american	mirjan damaška	none
david fleischer	american	none
michael young (basketball)	american	none
american	eriachaenium	none
american	helen khal	none
dicoria canescens	american	none
american	amos lee parker	none
rodrigo lehtinen	american	none
american	list of yogi's treasure hunt episodes	none
country	kotoka international airport	none
american	netstep	none
country	genosha	none
american	freda foh shen	none
karen mason	american	none
the meeting (play)	american	none
wbcm-lp	country	none
national institute of family and life advocates	american	none
american	vladimir konstantinov	none
american	bull city red	none
american	bikini jones and the temple of eros	none
north american taiwan studies association	american	none
american	spencer pigot	none
american	engineering magazine	none
american	david decoteau	none
american	two tickets to broadway	none
dark angel (band)	american	none
american	rayner matthews	none
american	james b. carrell	none
harry tietlebaum	american	none
hillary scott (singer)	country	none
demico boothe	american	none
american	trump card	none
ophryosporus	american	none
belloa	american	none
the road to el dorado	american	none
brianna walle	american	none
american	leo singer	none
adam everett livix	american	none
american	mary mageau	none
american	thelesperma	none
american	leah o'brien	none
food	tarako (food)	hyponym
american	ben keating	none
eddie lucas	american	none
american	the highway of hope	none
american	johnny test (season 2)	none
don mischer	american	none
american	marion dougherty	none
american	meeran trombley	none
american	marilyn vos savant	none
country	human trafficking in myanmar	none
country	yeywa dam	none
american	tunnel rat	none
stakes (miniseries)	american	none
country	tourism in greece	none
country	brent amaker and the rodeo	none
stealing share	american	none
combe incorporated	american	none
virginia schau	american	none
american	eric turner (basketball)	none
american	tony maxworthy	none
france women's national under-17 football team	country	none
the case of the screaming bishop	american	none
arwa damon	american	none
mark aguirre	american	none
cedar grove onstage	american	none
american	united autosports	none
american	caitlin lowe	none
american	anne flett-giordano	none
barbara milton	american	none
jerry devore	american	none
photography in luxembourg	american	none
food	tasteline	hyponym
american	deroy murdock	none
norwegian dakotan	american	none
american	stand by me (film)	none
american	joanne akalaitis	none
tom murphy (chess player)	american	none
american	derek edwardson	none
d. lewis mingori	american	none
american	george lisle (baptist)	none
american	scott bedbury	none
a. j. foyt enterprises	american	none
luther wright and the wrongs	country	none
american	fablife	none
american	u-haul	none
american	a deadly adoption	none
languages of burkina faso	country	none
hiland hall	american	none
american	"as above, so below (film)"	none
american	wendy allen hauser	none
food	bakauke	hyponym
maxim integrated	american	none
media	545 lake shore boulevard west	none
merideth boswell	american	none
jungle book (1942 film)	american	none
country	herrick (band)	none
american	henry roe cloud	none
learjet 31	american	none
mary alice herbert	american	none
philip ainsworth means	american	none
thomas j. mccarthy	american	none
miswaki	american	none
mickey's orphans	american	none
hirax	american	none
steven kotler	american	none
american	élan luz rivera	none
angelo cifelli	american	none
american	ellen feiss	none
spanky and our gang	american	none
alabama (band)	country	none
groovie goolies	american	none
country	the southern gothic	none
mary doyle	american	none
american	trần văn dĩnh	none
sign-language media	media	none
american	claude passeau	none
david james (singer)	country	none
american	ardina moore	none
year of the fish	american	none
american	bonnie st. john	none
frank secory	american	none
food	droëwors	hyponym
country	hebrew reali school	none
american	lorandersonia	none
american	felix mcgrath	none
snail caviar	food	hypernym
chick-fil-a	american	none
scott levine	american	none
roger nelson (canadian football)	american	none
american	captain planet and the planeteers	none
freezer pizza	pizza	hypernym
american	juju bautista	none
american	john aspinwall roosevelt	none
american	ice age: collision course	none
country	lenny cooper	none
country	malta	none
food	medisterpølse	hyponym
american	joey belladonna	none
american	herman chernoff	none
oxyphyllum	american	none
scott arnold (baseball)	american	none
american	misanteca	none
food	bread	hyponym
american	victor delcampo	none
american	gamble and huff	none
pancho villa (film)	american	none
country	feminine fancy	none
mary killman	american	none
megan hollingshead	american	none
mariette hartley	american	none
association of boxing commissions	american	none
media	cchost	none
modern media	media	none
american	john stockton	none
american	jamesianthus	none
american	buckeye falcon	none
american	universal wrestling federation (herb abrams)	none
joe gallagher (baseball)	american	none
american	jonathan byrd's racing	none
country	glenn barber	none
annabelle orme	american	none
american	shelby blackstock	none
two weeks vacation	american	none
food	nattō	hyponym
country	czech republic	none
marc smith (actor)	american	none
kappa mikey	american	none
american	dead space: aftermath	none
american	levy konigsberg	none
avanti circuits	american	none
clock cleaners	american	none
country	land mines in cambodia	none
1947 bsaa avro lancastrian star dust accident	american	none
american	happily ever after (1993 film)	none
country	united arab emirates legal process	none
american near east refugee aid	american	none
american	doug slaten	none
food	international year of rice	none
ritz theatre (jacksonville)	american	none
american	bugsy and mugsy	none
perci piétro	american	none
american	chris reeve	none
american	cung le	none
american	steven benson (murderer)	none
american	hall (constructor)	none
robosapien: rebooted	american	none
terry greer	american	none
bartlett sher	american	none
country	greenland	none
wolf rock tv	american	none
american	robert natkin	none
american	emergency 4	none
erica tazel	american	none
american	ziggy rozalski	none
american	david richmond	none
country	1964 ncaa university division men's cross country championships	none
american	andrzej piotr ruszczyński	none
antico dalton	american	none
clarence f. stephens	american	none
austin idol	american	none
buckaroo (instrumental)	country	none
beauty and the beast (1991 film)	american	none
morton dacosta	american	none
country	music of brunei	none
american	skookum doll	none
american	ida lorentzen	none
bazaar canton	food	instance
soft sands	country	none
natural resource and waste management in tanzania	country	none
cpx interactive	media	none
american	robb report	none
american	frank quayle	none
the breakfast club	american	none
american	chris dahlquist	none
nationalities and regions of spain	country	none
american	zach banks	none
wildfire (1945 film)	american	none
american	goody petronelli	none
unfriended	american	none
benin	country	none
d. bruce hanes	american	none
american	for keeps (film)	none
donny atherton	american	none
bonneville international	media	none
american	aqua teen hunger force colon movie film for theaters	none
milan c. miskovsky	american	none
ole anderson	american	none
earle canavan	american	none
american	wendy duong	none
american	alberta banner turner	none
food	hungrygowhere	concept
scout x-1a	american	none
super friends: the legendary super powers show	american	none
american	cleveland pops orchestra	none
david schuler	american	none
mark smith (american racing driver)	american	none
mexico in world war i	country	none
cover girl (film)	american	none
american	helene millard	none
american	jay miller (basketball)	none
american	evidence (2012 film)	none
the cramp twins	american	none
nikki marshall	american	none
american	herschel silverman	none
richard and maurice mcdonald	american	none
american	ernie mcanally	none
american	everything i have is yours (film)	none
cook islands	country	none
the rock and roll trio	american	none
edward two-two	american	none
american	jackie butler	none
the final project	american	none
gemini twin	american	none
american	drake's cakes	none
american	sherman (constructor)	none
american	bikini girls from the lost planet	none
amateur gourmet	food	none
american	black bart (wrestler)	none
william belter	american	none
toby henderson	american	none
american	dominique wilkins	none
moving day (1936 film)	american	none
tourism in paraguay	country	none
american	wabokieshiek	none
american	matt granovetter	none
american	superkatt	none
goodwin tri-moto	american	none
american	ddrum	none
javier o. huerta	american	none
jim ashmore	american	none
american	the jamies	none
victor herman	american	none
michael robertson (tennis)	american	none
rob gaudreau	american	none
american	west virginia night express	none
american	nativity: a life story	none
american	whiteface (band)	none
airabin justin	american	none
american	jon gindick	none
jerry lott	american	none
european cross country championships	country	none
american	list of freakazoid! episodes	none
mikhail epstein	american	none
don muraco	american	none
american	david rollandini	none
country	sonita kingdom	none
lavarus giles	american	none
american	raja bell	none
american	wally gagel	none
american	bibliography of thomas jefferson	none
jumpin' gene simmons	american	none
network 18	media	none
george kerasotes	american	none
country	central bank of uzbekistan	none
american	linda howard	none
anthony w. england	american	none
christmas carol: the movie	american	none
aida cruises	american	none
jimmy marks	american	none
jacob chestnut	american	none
american	inulopsis	none
country	history of women's rights in south africa	none
matt luzunaris	american	none
country	mauritania	none
apollos university	american	none
american	wright f2w	none
food	tsamarella	hyponym
claudio burtin	american	none
brad lohaus	american	none
american	the legend of korra	none
flavour	sloppy giuseppe	hyponym
roy hall (musician)	american	none
modern inventions	american	none
debbie rademacher	american	none
dave garcia	american	none
american	qed international	none
american	haunted castle (2001 film)	none
sylvester magee	american	none
food	ñachi	hyponym
american	george burns (outfielder)	none
espionage in norway during world war i	country	none
american	anjelica selden	none
country	outline of burundi	none
william h. luers	american	none
american	daniel mameri	none
kahndaq	country	none
west oakland food collaborative	food	instance
american	michelle edwards (basketball)	none
american	comfort & joy	none
american	sherlock holmes (2010 film)	none
american	holly knight	none
baby looney tunes	american	none
american	eta creative arts foundation	none
scott alexander and larry karaszewski	american	none
russ nichols	american	none
american	john gloucester	none
american	archy lee	none
list of rick and morty episodes	american	none
list of as told by ginger episodes	american	none
american	billy parker (gridiron football)	none
bob mcmanama	american	none
soho	broad street pump	none
kaiser jeep m715	american	none
cross de l'acier	country	none
country	lindi ortega	none
world of tomorrow (film)	american	none
jory vinikour	american	none
american	bibb falk	none
food	isaw	hyponym
craig coxe	american	none
american	mike gatto	none
american	paratrek angel 2-b	none
american	thicker than blood (film)	none
food	bread in europe	hyponym
the velvelettes	american	none
max & ruby	american	none
country	marg osburne	none
american	desi jevon	none
american	jay staggs	none
jared wade	country	none
american	iron man (tv series)	none
savion glover	american	none
american	roy lee cooke	none
an erotic werewolf in london	american	none
american	robin luke	none
american	bryce miller	none
american	list of the high fructose adventures of annoying orange episodes	none
imeria	american	none
pat chappelle	american	none
country	pulp and paper industry in canada	none
list of courage the cowardly dog episodes	american	none
american	josh johnson (baseball)	none
media	trypticase soy agar	none
country	mundo earwood	none
american	the world's greatest super friends	none
american	charles r. doty	none
american	phyllis stern	none
michael graubart levin	american	none
gary turner (basketball)	american	none
american	stan mckenzie	none
food	amala (food)	hyponym
katheryn curi	american	none
brian mahoney (basketball)	american	none
cimr	country	none
american	ruth winder	none
country	transport in nepal	none
geography of panama	country	none
animal protection and rescue league	american	none
harley miller	american	none
american	workout from within with jeff halevy	none
daniel robert	american	none
heath herring	american	none
american	michael morton (criminal justice)	none
food	burrito	hyponym
intermountain indian school	american	none
ira gasman	american	none
american	ronald n. young	none
country	human trafficking in namibia	none
robert gordis	american	none
american	stan morrison	none
hadley foster	american	none
american	packard 1a-1500	none
the first bad man	american	none
american	nathan k. mcgill	none
musco lighting	american	none
the carbonaro effect	american	none
american	spell-mageddon	none
media	schmiede hallein	none
american	buddy's day out	none
american	liberty (yacht)	none
charles f. cooper (ecologist)	american	none
media	mythic warriors	none
american	chrysotoxum derivatum	none
adam gee	media	none
samuel fields	american	none
chegdermeh	food	hypernym
country	languages of liberia	none
hala gorani	american	none
american	walt faulkner	none
moon express	american	none
edward b. almon	american	none
oscar obert	american	none
bob heydenfeldt	american	none
american	jeff irwin	none
silpancho	food	hypernym
law of the netherlands	country	none
moose tracks ice cream	ice cream	hypernym
country	lyn bowtell	none
country	income in the united kingdom	none
food	bird food	none
david in islam	country	none
schreder hp-20	american	none
american	rampage (rapper)	none
american	three for breakfast	none
david endicott putnam	american	none
media	interlude (interactive video)	none
rico petrocelli	american	none
cape verde	country	none
country	aids in egypt	none
science and technology in israel	country	none
el monstero	american	none
asian cross country championships	country	none
american	the oogieloves in the big balloon adventure	none
american	association of governing boards of universities and colleges	none
american	doug sax	none
american	bedhead (band)	none
american	rusty wescoatt	none
american	sphenopholis	none
country	kate sheppard	none
american	"mike peluso (ice hockey, born 1974)"	none
country	russell smith (singer)	none
american	susan george (political scientist)	none
country	.wales	none
kristy pigeon	american	none
american	the ambiguously gay duo	none
silversher & silversher	american	none
food	food and drug administration (myanmar)	concept
country	joe newton (coach)	none
country	ruby lovett	none
american	spider-man (1967 tv series)	none
lawrence a. frakes	american	none
geography of ghana	country	none
american	mickey mcmahan	none
country	london metropolitan cross country league	none
fried dace with salted black beans	food	hypernym
country	geography of the netherlands antilles	none
american	carl biddiscombe	none
jim fitzgerald (racing driver)	american	none
american	abigail clayton	none
american	new york stem cell foundation	none
american	theodore mcmillian	none
american	megamind	none
black dynamite (tv series)	american	none
elijah abel	american	none
charles white (chef)	american	none
country	chad	none
media	david beebe	none
bill walton	american	none
clyde stacy	american	none
country	childbirth in trinidad and tobago	none
food	convenience food	none
american	leonard kim	none
american	fan force united	none
jem (tv series)	american	none
american	m687	none
american	vixen (web series)	none
american	tadodaho	none
country	sint maarten	none
country	poictesme	none
joe carr (texas musician)	country	none
american	hussain andaryas	none
ed carpenter racing	american	none
american	penn masala	none
american	beate sirota gordon	none
country	art of burkina faso	none
american	spider-man (1981 tv series)	none
tim sims (gridiron football)	american	none
k. b. quinan	american	none
country	david lynn jones	none
iva toguri d'aquino	american	none
rollie fingers	american	none
dennis prager	american	none
tony mamaluke	american	none
rhythm on the range	american	none
mighty ducks (tv series)	american	none
marcus richardson (american football)	american	none
country	saint vincent and the grenadines	none
daisy mallory	country	none
country	before the next teardrop falls (song)	none
food	snow skin mooncake	hyponym
american	she's out of control	none
manny gould	american	none
american	writer)	none
country	history of angola	none
giorgos kaminis	american	none
buddy of the apes	american	none
kim nielsen	american	none
american	the good dinosaur	none
american	six chuter sr1	none
american	diamond ferri	none
john rich	country	none
american	the alvin show	none
adeline smith	american	none
alan m. portis	american	none
neomirandea	american	none
american	hamilton sundstrand	none
participatory media	media	none
country	trofeo alasport	none
george howells broadhurst	american	none
american	team green (producer)	none
beatrice kozera	american	none
jerry salley	country	none
cindy ofili	american	none
vernon parker	american	none
saba (artist)	american	none
itsy bitsy spider (film)	american	none
minnie's bow-toons	american	none
american	brandi wells	none
astrobrite	american	none
american	rogers lehew	none
firetide	american	none
bay darnell	american	none
country	history of chad	none
roger curtis green	american	none
american	george e. wiley	none
gertrude kahn	american	none
wild bill hickok (film)	american	none
the handsome family	country	none
american	jerome carter (athlete)	none
american	leonard mins	none
american	r'coon dawg	none
geography of peru	country	none
american	havok (band)	none
sean hogan	country	none
american	chris jeon	none
john bartley	american	none
mother superior (band)	american	none
rod black (singer)	country	none
police academy (tv series)	american	none
kevin feterik	american	none
julian valentin	american	none
american	cory peoples	none
american	jim van pelt	none
county of apulia and calabria	country	none
garo sparo	american	none
american	jim couza	none
american	bob garretson	none
wild orchid (band)	american	none
american	leah wood	none
american	alvis wayne	none
robert risko	american	none
larry pasquale	american	none
derrick pope	american	none
media	koahnic broadcast corporation	none
elle varner	american	none
american	linda hamilton (soccer)	none
american	dwight gooden	none
american	fantom warior	none
aruba	country	none
human trafficking in kiribati	country	none
alison tetrick	american	none
country	lauhitya kingdom	none
ellen chenoweth	american	none
country	paul davis (musician)	none
american	mildred griffiths	none
american	annabelle's wish	none
american	comanche station	none
jalen rose	american	none
american	martin t4m	none
brachyelytrum	american	none
american	todd loyd	none
american	bernardo josé nolker	none
american	mvp model 3	none
eurocross	country	none
american	samoan clipper	none
american	martin xb-51	none
bon appétit	food	instance
my pal trigger	american	none
american	aero design dg-1	none
american	cessna 421	none
american	ty conklin	none
american	wlkz	none
twango	media	none
one by one (song)	american	none
american	the pirate fairy	none
transformers: animated	american	none
patrick argüello	american	none
american	brandy & mr. whiskers	none
list of spongebob squarepants cast members	american	none
country	i want to be a cowboy's sweetheart	none
country	panama	none
chicago night express	american	none
american	john mccambridge	none
african cross country championships	country	none
food	prawn ball	hyponym
paul r. evans	american	none
memilmuk	food	hypernym
heathcliff (1984 tv series)	american	none
american	whistle (band)	none
tele-tv	media	none
american	frieda werden	none
american	bruce laird (american football)	none
food	wheatgrass	hyponym
american	bruce haynes	none
american	death angel	none
nos (portuguese media company)	media	none
american	cherrie sherrard	none
ron haffkine	american	none
american	scabrethia	none
american	matt starr	none
american	darwin bond	none
american	taxi (2004 film)	none
buddy the woodsman	american	none
american	alice meichi li	none
american	fairchild au-23 peacemaker	none
charles oakley	american	none
d'lites	american	none
american	cat osterman	none
american	guayania	none
jim steele (wrestler)	american	none
lewis cleale	american	none
