firefighting threat assessment matrix	methodology	hypernym
sss (cipher)	algorithm	hypernym
wirelurker	family	concept
software	emergency management software	hyponym
representational state transfer	style	hypernym
software	emergent (software)	instance
av	emi kuroda	instance
glutamine	acid	concept
software	emotion-sensitive software	hyponym
document	employment authorization document	hyponym
software	empower (software)	instance
ut-vpn	application	concept
timeline of global surveillance disclosures (2013 present)	list	concept
compiler	emscripten	instance
crime	cyberheist	hyponym
security	en 1063	instance
login manager	system	hypernym
document	encapsulated postscript	hyponym
xml	encoded archival context	hyponym
domain name registrar	organization	hypernym
xml	encoded archival description	hyponym
dark mail alliance	organization	hypernym
clearswift	company	concept
software	critical test results management	hyponym
safari (web browser)	browser	concept
cooperative cyber defence centre of excellence	centres	hypernym
secure communication based on quantum cryptography	project	hypernym
internet explorer	series	concept
homeland security cybersecurity boots-on-the-ground act	bill	hypernym
software	encryption software	hyponym
supercomputer	endeavour (supercomputer)	hyponym
ws-securitypolicy	specification	hypernym
document	end-user certificate	hyponym
covert channel	attack	hypernym
microsoft baseline security analyzer	tool	concept
contract	end-user license agreement	hyponym
peer-to-peer video sharing	service	hypernym
omemo	extension	concept
network switching subsystem	component	hypernym
telegram (software)	service	concept
cisco nac appliance	system	concept
national cyber security centre (ireland)	organisation	concept
phish	rock	hypernym
codec	enhanced audio codec	instance
codec	enhanced variable rate codec	instance
return-to-libc attack	attack	hypernym
codec	enhanced variable rate codec b	instance
encryption	enigmail	instance
server	enlightened sound daemon	instance
karl koch (hacker)	hacker	concept
software	enonic	instance
differential cryptanalysis	form	hypernym
cipher	enrupt	instance
workstation	ensoniq paris	instance
information	enterprise europe network	instance
category	enterprise resource planning	instance
evercookie	application	hypernym
zhang jialong	journalist	concept
authenticator	way	hypernym
category	discrete category	hyponym
ibn al-durayhim	cryptologist	concept
software	episode engine	instance
security	equipment trust certificate	instance
cybertrust	company	hypernym
xml external entity attack	vulnerability	hypernym
cypherpunk	eric hughes (cypherpunk)	instance
pandora fms	software	hypernym
violin authentication	process	hypernym
security	eric vanderburg	instance
cyberweapon	agent	hypernym
gsm	ericsson r290	instance
information	error message	hyponym
internet security	branch	hypernym
unisys	es7000	instance
server	esker fax	instance
software	esp-r	instance
organization	estonian ict demo center	instance
software	etaoi keyboard	instance
web hosting service	internet	hypernym
system	domain awareness system	hyponym
enterprise mobility management	set	hypernym
cryptocurrency	ethereum	instance
robert (p2p software)	file	concept
organization	etsi	instance
software	eucalyptus (software)	instance
software	eucalyptus (software)	instance
software	euclid (computer program)	instance
kobo aura	generation	concept
terminal verification results	data	hypernym
netware file system	system	concept
ring	euclidean domain	instance
database	european ais database	instance
trex search engine	engine	hypernym
dns management software	software	hypernym
document	european security strategy	instance
back orifice 2000	program	concept
darkmarket	forum	hypernym
software	eventmanager	hyponym
mobile secure gateway	term	hypernym
magnolia (cms)	platform	concept
file hosting service	internet	hypernym
deal	cipher	hypernym
blind signature	form	hypernym
advanced airborne sensor	radar	hypernym
openssl	library	hypernym
software	excalibur bbs	instance
security	exchange-traded note	instance
identity driven networking	process	hypernym
web browser	application	hypernym
persistent uniform resource locator	locator	hypernym
authorization	exclaustration	hyponym
system	executive information system	hyponym
ashkan soltani	technologist	concept
33 signal regiment (canada)	unit	concept
computer keyboard	device	hypernym
emc networker	suite	hypernym
risk	existential risk from artificial general intelligence	hyponym
server	exodus	instance
avatar (computing)	representation	concept
national cyber security policy 2013	framework	concept
internet	exodus communications	hyponym
label	exodus records	instance
document	exposure scenario	instance
secret (app)	ios	hypernym
rf monitor software	software	hypernym
software	extremexos	instance
software	extremexos	instance
software	eyes on the earth	hyponym
software	eyes on the solar system	hyponym
return-oriented programming	security	hypernym
software	ezmlm	instance
birthday attack	attack	hypernym
contentverse	system	concept
server	ezproxy	instance
virusbuster	vendors	hypernym
anonym.os	cd	concept
spyware	software	hypernym
southampton open wireless network	network	hypernym
protection	fabric of security	hyponym
firmware	fabric os	instance
natalya kaspersky	ceo	concept
spamvertising	practice	hypernym
political positions of marco rubio	politician	concept
torpig	botnet	concept
foxy (p2p)	software	concept
software	factor 5	instance
sql server compact	database	concept
jboss enterprise application platform	platform	concept
information security automation program	s	hypernym
internet forum	site	hypernym
webroot internet security essentials	antivirus	concept
json web signature	ietf	hypernym
gentoo linux	computer	concept
password manager	application	hypernym
card security code	term	hypernym
duckduckgo	engine	concept
software	factory reset	instance
software	fairmat	instance
mainframe audit	inspection	hypernym
sourcefire vulnerability research team	group	hypernym
role-based access control	approach	hypernym
smartphone	fairphone 1	instance
smartphone	fairphone 2	instance
hacker	farid essebar	instance
new jersey cybersecurity and communications integration cell	information	concept
signature record type definition	protocol	hypernym
zesty.io	system	concept
zeus web server	server	concept
software	fastmall	instance
as1 (networking)	specification	hypernym
little brother (doctorow novel)	novel	concept
universal electronic card	card	hypernym
providence (agents of s.h.i.e.l.d.)	episode	concept
thin client	computer	hypernym
supercomputer	fastra ii	instance
telehack	simulation	concept
software	fathom: dynamic data software	instance
keeper (password manager)	application	hypernym
software	fathom: dynamic data software	instance
property	fault tolerance	hyponym
david lichtstein	dean	concept
cipher	feal	instance
cipher	fea-m	instance
software	feature selection toolbox	hyponym
vector	feature vector	hyponym
emulator	fellow (computing)	instance
coldfusion markup language	language	concept
one-time password	password	hypernym
rootkit	festi	instance
trustly	company	hypernym
hotspot shield	application	hypernym
secure instant messaging	form	hypernym
botnet	festi botnet	instance
trusted timestamping	process	hypernym
conficker	worm	concept
cipher	f-fcsr	instance
touch id	feature	hypernym
codec	ffdshow	instance
about uri scheme	scheme	hypernym
private shared wireless network	network	hypernym
codec	ffv1	instance
f-secure	security	concept
backup software	programs	hypernym
label	fiddler records	instance
software	file binder	instance
lorenz cipher	machines	concept
internet	file hosting service	hyponym
vulnerability	file inclusion vulnerability	hyponym
vulnerability	file inclusion vulnerability	hyponym
superfish	company	concept
national security agency	organization	concept
loggly	management	concept
mime object security services	protocol	hypernym
non-volatile memory	memory	hypernym
list of tcp and udp port numbers	list	hypernym
control	file integrity monitoring	hyponym
software	filezilla	instance
moto g (3rd generation)	smartphone	hypernym
blu products	manufacturer	concept
japanese m-1 cipher machine	device	concept
security protocols open repository	library	hypernym
efficient probabilistic public-key encryption scheme	epoc	hypernym
oma device management	protocol	hypernym
nsa suite a cryptography	cryptography	concept
authorization	film release	hyponym
sean murphy (cryptographer)	cryptographer	concept
digital watermarking	kind	hypernym
alberti cipher	ciphers	hypernym
vulnerability	financial fragility	hyponym
itunes	player	hypernym
vulnerability	financial fragility	hyponym
software	finfisher	instance
nis	service	hypernym
label	fingerprint records	hyponym
supercomputer	finisterrae	instance
software	firefighter exposure tracking software	instance
server-side	program	hypernym
sunbeam tiger	version	concept
security	firefly (key exchange protocol)	hyponym
phil fish	designer	concept
virus bulletin	magazine	hypernym
cloud load balancing	load	hypernym
residual block termination	variation	hypernym
ues (cipher)	cipher	hypernym
next-generation secure computing base	architecture	hypernym
server	firefly media server	instance
advantage (cryptography)	measure	hypernym
memory leak	leak	hypernym
system	firewall (computing)	hyponym
web development	term	hypernym
software	firmware	hyponym
mail	first flight cover	instance
riverhead networks	company	instance
leverage: the roleplaying game	game	concept
software	fish (cipher)	instance
directaccess	technology	hypernym
huawei e5	device	concept
voyager (computer worm)	worm	concept
unified threat management	solution	hypernym
security	degree	hypernym
bleeping computer	site	hypernym
bistel	equivalent	concept
signal (software)	calling	hypernym
chinese remainder theorem	result	hypernym
flooding (computer networking)	network	hypernym
matthew k. franklin	cryptographer	concept
software	fish (cipher)	instance
mimecast	company	concept
united states house committee on homeland security	committee	concept
android privacy guard	application	hypernym
cable television piracy	act	hypernym
roaming user profile	concept	hypernym
syncthing	application	concept
electromagnetic shielding	practice	hypernym
information assurance vulnerability alert	announcement	hypernym
software	fitit	instance
heterogeneous system architecture	set	hypernym
wake-on-lan	ethernet	hypernym
data monitoring switch	appliance	hypernym
server	fitnesse	instance
fish (cipher)	software	hypernym
bank fraud	use	hypernym
list of arm cortex-m development tools	list	hypernym
workstation	fl studio	instance
cisco security monitoring, analysis, and response system	security	concept
address resolution protocol	protocol	hypernym
workstation	fl studio mobile	instance
malware	flame (malware)	instance
national cyber range	project	hypernym
smartphone	flare (phone)	instance
hosting environment	term	hypernym
database	flat file database	instance
software	flightaware	instance
list of router firmware projects	list	hypernym
ip access controller	device	hypernym
nexus 6p	smartphone	concept
northern access network	system	hypernym
single sign-on	property	hypernym
routing	flood search routing	instance
wi-fi deauthentication attack	attack	hypernym
software	flvto	instance
incognito (operating system)	distribution	concept
data loss prevention software	system	hypernym
high memory area	area	hypernym
emulator	fmsx	instance
john the ripper	password	hypernym
software	folder lock	instance
john mcafee	programmer	concept
protection	food defense	hyponym
software	forat f9000	instance
firechat	app	concept
software	forensic toolkit	hyponym
server	forking proxy	hyponym
sap netweaver portal	blocks	hypernym
virus	form (computer virus)	instance
router (computing)	device	hypernym
sasser (computer worm)	worm	concept
server	forte 4gl	instance
spamd	daemon	hypernym
dvd	format	hypernym
fido alliance	consortium	concept
software	fortiva	instance
bvckup 2	software	concept
workstation	fostex foundation 2000	instance
ciphertext stealing	method	concept
certificateless cryptography	variant	hypernym
methodology	four-phase logic	instance
software	foxy (p2p)	instance
software	foxy (p2p)	instance
kak worm	worm	concept
national air and space intelligence center	united	concept
list of companies based in idaho	list	concept
compiler	fpgac	instance
message	fpml	instance
xrml	language	hypernym
category	datareader	hyponym
united states department of homeland security	department	concept
drupal	framework	concept
software	fpt software	instance
actifed (computer virus)	g	concept
malware	fragmented distribution attack	hyponym
software	frameforge 3d studio	instance
deception	fraud	instance
fraud	fraud in the factum	instance
security	freak	hyponym
gnu multiple precision arithmetic library	library	hypernym
microsoft notification protocol	protocol	concept
ruhrtaler ru.3	trainer	concept
crab (cipher)	cipher	hypernym
bolt (web browser)	browser	concept
dos	freddy's rescue roundup	instance
software	free and open-source software	hyponym
digify	file	concept
intelligence gathering network	system	hypernym
economics of digitization	field	hypernym
firewall (engine)	part	hypernym
jean-jacques quisquater	cryptographer	concept
apparmor mobile	division	concept
virtual private server	machine	hypernym
tor (anonymity network)	software	hypernym
national cyber security centre of lithuania	government	concept
novabackup	software	concept
server	free internet chess server	instance
key-agreement protocol	protocol	hypernym
communications-enabled application	set	hypernym
compiler	free pascal	instance
software configuration management	task	hypernym
ghostball (computer virus)	virus	concept
digital forensics framework	computer	hypernym
mcafee virusscan	program	concept
organization	free software initiative of japan	instance
organization	free software movement of karnataka	instance
smartphone	freedom 251	instance
software	freelan	instance
software	freerip	instance
security event manager	tools	hypernym
emulator	hardware	hypernym
software	freerip	instance
internet censorship in the united states	suppression	concept
software	freeswitch	hyponym
cl-http	server	concept
software	freeswitch	hyponym
software	freeware	hyponym
internet	freewire	hyponym
authorization	frequency assignment	hyponym
gnome display manager	manager	concept
cipher	frog	instance
cyber resilience review	method	concept
supercomputer	frostburg	instance
security	f-secure	instance
system	fuel injection	hyponym
hashicorp	company	concept
afx windows rootkit 2003	rootkit	concept
smartphone	fujitsu toshiba is12t	instance
zentyal	email	concept
cryptocurrency	medium	hypernym
system	funkos	instance
application programming interface key	code	hypernym
microsoft digital crimes unit	microsoft	concept
emulator	fuse (emulator)	instance
soap	fuse services framework	instance
compiler	futurebasic	instance
reboot	fuzzy nation	instance
codec	g.723	instance
codec	g.723.1	instance
norwegian computing center	foundation	concept
process isolation	set	hypernym
software	gadget	instance
vp9	open	hypernym
database	gadm	instance
software	gaiaehr	instance
google app engine	platform	concept
solaris (operating system)	unix	concept
posxml	language	hypernym
intelligence analysis management	process	hypernym
tune.pk	video	concept
advanfort	company	concept
smartphone	galaxy nexus	instance
software	gambling bot	instance
compiler	c compiler	hyponym
server	game server	hyponym
nobus	vulnerabilities	concept
botnet	gameover zeus	instance
server	gamespy arcade	instance
software	gated commit	instance
x.500	series	concept
titanfall	game	concept
port (computer networking)	endpoint	hypernym
multiswap	mac	concept
appliance	gateway touch pad	instance
automated certificate management environment	protocol	hypernym
software	gbbs (dos)	instance
nokia e6	smartphone	concept
information age	period	hypernym
dos	acronym	hypernym
nat port mapping protocol	protocol	hypernym
software	gears (software)	instance
organization	geekcorps	instance
mariposa botnet	botnet	concept
yadis	protocol	concept
blog	geekologie	instance
ascentialtest	system	concept
domain-specific language	language	hypernym
smartphone	geeksphone keon	instance
smartphone	geeksphone one	instance
lightcms	platform	concept
smartphone	geeksphone peak	instance
smartphone	geeksphone revolution	instance
blinding (cryptography)	technique	hypernym
ruby b. lee	engineer	concept
server	gemsvnc	instance
denial	general denial	hyponym
software	general mission analysis tool	hyponym
message	generalized distributive law	hyponym
holography	science	hypernym
serval project	project	hypernym
orca (computer system)	application	concept
data	generalized ttl security mechanism	hyponym
database	generating availability data system	hyponym
software	genie backup manager	instance
risk analysis (engineering)	science	hypernym
software	genie backup manager	instance
software	genius project	instance
vulnerability assessment	process	hypernym
t-distributed stochastic neighbor embedding	machine	hypernym
hash chain	application	hypernym
whois	system	hypernym
ieee 802.1ae	mac	hypernym
mspy	brand	concept
software	genome compiler	instance
software	geoapi	instance
quadrilateral cowboy	game	concept
hacker	george hotz	instance
security certificate	mechanism	hypernym
control	geosteering	instance
software	geotime	instance
brute force: cracking the data encryption standard	book	concept
software	getdataback	instance
freedom hosting	web	hypernym
software	gforge	instance
enterprise information security architecture	part	hypernym
cryptosystem	ggh encryption scheme	instance
microsoft sharedview	desktop	concept
poseidon (malware)	name	concept
aol active virus shield	utility	concept
virus	ghostball (computer virus)	instance
read-only memory	memory	hypernym
software	giant virus finder	instance
software	giant virus finder	instance
malware	gifar	instance
operation onymous	operation	hypernym
tresorit	service	concept
microservices	style	hypernym
smartphone	gigabyte gsmart g1305 boston	instance
smartphone	gigaset me	instance
compiler	glasgow haskell compiler	instance
firewall	glasswire	instance
html	gliffy	instance
national cyber security alliance	partnership	hypernym
database	global powder metallurgy property database	hyponym
category	global surveillance by category	instance
software	globaleaks	instance
sophos	software	concept
database	glottolog	instance
intranet	glow (scottish schools national intranet)	instance
sahana software foundation	angeles	concept
asset	glpi	instance
pinwheel (cryptography)	device	concept
avaya secure router 4134	device	concept
hp flexnetwork architecture	architecture	instance
organization	gmpg	instance
bypass switch	device	concept
big brother (software)	tool	hypernym
software	gmx multi messenger	instance
common weakness enumeration	project	hypernym
gnu octave	software	hypernym
audit committee	committee	hypernym
emulator	gnome terminal	instance
compiler	gnu common lisp	instance
compiler	gnu compiler for java	instance
coinbase	wallet	concept
sub-group hiding	assumption	hypernym
software	gnu fcrypt	instance
camellia (cipher)	cipher	concept
principles of information security	textbook	hypernym
lamer exterminator	virus	concept
compiler	gnu fortran	instance
microkernel	gnu hurd	instance
software	gnu icecat	instance
pepper (cryptography)	something	hypernym
server name indication	extension	hypernym
deep-secure	company	concept
software	gnu octave	instance
compiler	gnu pascal	instance
registration data access protocol	protocol	hypernym
software	gnu project	instance
control	direct digital control	hyponym
compiler	gnu prolog	instance
code-o-graph	device	hypernym
software	gnu sip witch	instance
email encryption	encryption	hypernym
software	gnu zile	instance
hoax	goodtimes virus	instance
list of operating systems	list	hypernym
detection	google alerts	instance
database	google base	instance
macro virus	virus	hypernym
computer	google hacking	instance
computer	google hacking	instance
fips county code	code	hypernym
jonathan grier	scientist	concept
flash cartridge	cartridges	hypernym
file sharing	practice	hypernym
erik guldentops	scientist	concept
pharming	attack	hypernym
intel	direct media interface	hyponym
man-in-the-browser	horse	hypernym
normalized compression distance	way	hypernym
demon dialing	technique	hypernym
software	googlebot	instance
mail	gordano messaging suite	instance
protection	government accountability project	hyponym
website	govtrack	instance
email	gpg4win	instance
instant messaging	online	hypernym
software	gpi-space	instance
software	gpops-ii	instance
cisco 2500 series	series	concept
dwight c. olson	founder	concept
software	gpsbabel	instance
url redirection	technique	hypernym
xml	graffiti markup language	instance
google compute engine	infrastructure	concept
zero-knowledge password proof	method	hypernym
cipher	grain (cipher)	instance
cipher	grand cru (cipher)	instance
database	graph database	hyponym
emulator	graphical network simulator-3	hypernym
lucifer (cipher)	name	concept
software	graphpad instat	instance
software	graugon antivirus	instance
software	graugon antivirus	instance
supercomputer	gravitysimulator	instance
wireless identity theft	form	hypernym
cipher	great cipher	instance
computer	great wall 0520ch	instance
iperius backup	software	concept
software	green dam youth escort	instance
microsoft sql server master data services	product	concept
internet	green hosting	instance
smartphone	greenphone	instance
software	greenware (computing)	instance
information	grey literature	hyponym
php	group-office	instance
dread (risk assessment model)	part	hypernym
botnet	grum botnet	instance
hacker	guccifer	instance
black-box testing	method	hypernym
personal internet security 2011	scareware	hypernym
windows push notification service	service	concept
ascii	guitar chord file format	instance
user agent	software	hypernym
simple authentication and security layer	framework	hypernym
honey trapping	practice	concept
power-egg	feature	concept
server	gunicorn (http server)	instance
securecrt	ssh	concept
amit sahai	scientist	concept
gnome	gvfs	instance
peter schirmbacher	scientist	concept
tutanota	software	concept
software	gwyddion (software)	instance
database	gypsy (database)	hyponym
patrick lincoln	scientist	concept
blog	hackaday	hyponym
wiener's attack	attack	concept
website	hacker news	hyponym
hacker	hackers at large	hyponym
organization	hacking health	instance
mega (service)	storage	concept
surveillance	hanwha techwin	instance
mac flooding	technique	concept
xorp	protocol	concept
mix network	protocols	concept
server	happstack	instance
software	haproxy	instance
server	haraka (software)	instance
protection	hardware restriction	instance
virus	hare (computer virus)	instance
classified information	material	hypernym
codec	harmonic and individual lines and noise	instance
combined cipher machine	system	hypernym
workstation	harrison mixbus	instance
software	harry m. rubin	instance
darpa	harvest project	instance
anubis (cipher)	cipher	hypernym
server	haryana land record information system	instance
cipher	hasty pudding cipher	instance
squatting attack	kind	hypernym
lockheed martin	aerospace	concept
network file system	protocol	hypernym
fabric of security	protection	hypernym
emulator	hatari (emulator)	instance
multiple encryption	process	hypernym
database	hazardous substances data bank	hyponym
application delivery controller	device	hypernym
anchorfree	company	concept
.au domain administration	manager	hypernym
cipher	hc-256	instance
software	hdwiki	instance
codec	hdx4	instance
wireless access point	device	hypernym
software	headless software	instance
digital video broadcasting	suite	hypernym
lock screen	element	hypernym
software	heat lanrev	instance
serpent (cipher)	cipher	concept
software	hec-1	instance
megarac	line	hypernym
hacker	hector monsegur	instance
compiler	helium (haskell)	instance
windows server 2008 r2	server	concept
software	hemospat	instance
emulator	hercules (emulator)	instance
cryptographic protocol	protocol	hypernym
satellite modem	modem	hypernym
nginx	server	concept
system	hex combat	instance
hetman partition recovery	shareware	concept
server	hexamail guard	instance
cisco pix	firewall	concept
anoncoders	group	hypernym
hack	hexen ii	instance
digital india	initiative	hypernym
server	hiawatha (web server)	instance
password strength	measure	hypernym
computer	hidden & dangerous	hyponym
information	hidden message	hyponym
grum botnet	botnet	concept
emulator	higan (emulator)	instance
software	high integrity c	hyponym
software	high integrity c	hyponym
codec	high-definition coding	hyponym
ncomputing	company	concept
system	high-integrity pressure protection system	hyponym
cisco wireless ip phone 7920	phone	hypernym
cipher	hill cipher	instance
midori (operating system)	name	concept
sanjay parthasarathy	executive	concept
security	hillard heintze	instance
samy kamkar	privacy	concept
software	hinemos	instance
wartime information security program	group	hypernym
methodology	h-infinity loop-shaping	instance
protection	computer security	hyponym
cryptocurrency	history of bitcoin	instance
supercomputer	hitac s-810	instance
supercomputer	hitac s-820	instance
supercomputer	hitachi sr8000	instance
server	hmailserver	instance
property	holographic principle	hyponym
server	home server	hyponym
hooksafe	system	hypernym
protection	homeland defense	instance
webload	load	hypernym
salt marsh die-off	term	hypernym
encryption	honey encryption	hyponym
computer	host (network)	hyponym
system	host-based intrusion detection system	hyponym
shor's algorithm	algorithm	concept
label	hostname	hyponym
software	hotmetal	instance
javascript	hotruby	instance
list of ip protocol numbers	list	hypernym
secure electronic transaction	protocol	hypernym
website	hotwire.com	instance
software	houdini (software)	instance
security management	identification	hypernym
rootpipe	vulnerability	hypernym
http public key pinning	mechanism	hypernym
laptop	hp 520 notebook	instance
k9 web protection	software	concept
data protection directive	directive	hypernym
software	hp cloud service automation software	instance
software	hp cloud service automation software	instance
chris kyriakakis	professor	concept
synctool	system	hypernym
list of rogue security software	list	hypernym
backup	hp data protector	instance
nothing personal (agents of s.h.i.e.l.d.)	episode	hypernym
leonard rose (hacker)	hacker	concept
thunderbolt (interface)	name	hypernym
awareness technologies	corporation	concept
management interface	interface	hypernym
software	hp information management software	instance
software	hp integrity virtual machines	instance
server	hp mediasmart server	instance
computer network	network	hypernym
email	hp openmail	instance
laptop	hp pavilion dv 1658	instance
secure shell	protocol	hypernym
post office protocol	protocol	concept
smartphone	hp pre 3	instance
twister (software)	software	concept
joan daemen	cryptographer	concept
sparc t4	microprocessor	concept
software	hp serviceguard	instance
finger protocol	protocols	hypernym
software	hp sitescope	instance
superuser	account	hypernym
giusella finocchiaro	professor	concept
system	hp time-shared basic	instance
bsd authentication	framework	hypernym
microsoft app-v	virtualization	concept
spreadsheet	application	hypernym
fred b. schneider	scientist	concept
health information technology	technology	hypernym
document	hp trim records management system	instance
attribute-based encryption	encryption	hypernym
network direct attached storage	system	hypernym
smartphone	hp veer	instance
laptop	hp xb3000	instance
supercomputer	hpcx	instance
veracrypt	utility	concept
wireless intrusion prevention system	device	hypernym
software	hrs computing	instance
smartphone	htc 7 mozart	instance
smartphone	htc 7 pro	instance
xml encryption	specification	hypernym
smartphone	htc 7 surround	instance
internet community ports act	approach	hypernym
rsa bsafe	fips	concept
smartphone	htc amaze 4g	instance
smartphone	htc aria	instance
apache hive	infrastructure	concept
key distribution center	part	hypernym
smartphone	htc atlas	instance
arangodb	database	concept
smartphone	htc butterfly 2	instance
electronic life	book	hypernym
smartphone	htc butterfly 3	instance
dialer	device	hypernym
web traffic	amount	hypernym
wimax	family	hypernym
smartphone	htc butterfly s	instance
information technology	application	hypernym
smartphone	htc canary	instance
smartphone	htc chacha	instance
amigados	disk	concept
hyper-threading	intel	hypernym
security appscan	family	hypernym
smartphone	htc desire	instance
security account manager	file	hypernym
file inclusion vulnerability	vulnerability	hypernym
open security foundation	organization	hypernym
socio-hydrology	field	hypernym
smartphone	htc desire 200	instance
detection	extraction	hypernym
smartphone	htc desire 210	instance
oneid	service	concept
phone cloning	transfer	hypernym
gh-link	card	concept
windows registry	database	concept
darpa	agency	concept
smartphone	htc desire 300	instance
smartphone	htc desire 310	instance
smartphone	htc desire 400	instance
yubikey	device	concept
smartphone	htc desire 500	instance
smartphone	htc desire 510	instance
david wang (hacker)	developer	concept
sonar (symantec)	abbreviation	concept
smartphone	htc desire 516	instance
smartphone	htc desire 520	instance
smartphone	htc desire 526	instance
smartphone	htc desire 600	instance
microsoft desktop optimization pack	suite	concept
government communications headquarters	intelligence	hypernym
smartphone	htc desire 601	instance
smartphone	htc desire 610	instance
smartphone	htc desire 616	instance
yvo g. desmedt	professor	concept
smartphone	htc desire 620	instance
smartphone	htc desire 626	instance
smartphone	htc desire 700	instance
smartphone	htc desire 816	instance
smartphone	htc desire 820	instance
smartphone	htc desire 820q dual sim	instance
barnaby jack	hacker	concept
bugtraq	list	concept
mihir bellare	cryptographer	concept
software	business activity monitoring	hyponym
yamanner	worm	concept
smartphone	htc desire 826	instance
european environmental research and innovation policy	set	concept
smartphone	htc desire c	instance
smartphone	htc desire eye	instance
real-time adaptive security	model	hypernym
pkzip	file	concept
certification and accreditation	process	hypernym
rogue dhcp	server	hypernym
host identity protocol	technology	hypernym
smartphone	htc desire hd	instance
smartphone	htc desire s	instance
smartphone	htc desire v	instance
akinori yonezawa	scientist	concept
smartphone	htc desire x	instance
smartphone	htc desire z	instance
smartphone	htc dream	instance
document	data management plan	hyponym
warp (information security)	community	hypernym
talkspace	online	hypernym
standard model (cryptography)	model	hypernym
email	method	hypernym
smartphone	htc evo 4g	instance
list of password managers	source	hypernym
smartphone	htc evo 4g lte	instance
michael wood (cryptographer)	cryptographer	concept
smartphone	htc evo shift 4g	instance
smartphone	htc explorer	instance
smartphone	htc first	instance
smartphone	htc gene	instance
cable router	device	hypernym
general comprehensive operating system	family	hypernym
otpw	system	concept
shark	cipher	concept
commentary on edward snowden's disclosure	part	concept
stress testing	form	hypernym
smartphone	htc gratia	instance
smartphone	htc hd2	instance
smartphone	htc hd7	instance
smartphone	htc incredible s	instance
smartphone	htc inspire 4g	instance
smartphone	htc iris	instance
smartphone	htc magic	instance
peter landrock	cryptographer	concept
smartphone	htc one (e8)	instance
smartphone	htc one (m7)	instance
smartphone	htc one a9	instance
de-perimeterisation	removal	hypernym
telex (anti-censorship system)	system	concept
maxware	provider	hypernym
contravirus	application	hypernym
the secdev group	tank	hypernym
xsa	method	concept
ipoe	method	concept
open technology fund	government	concept
smartphone	htc one e9	instance
smartphone	htc one e9s	instance
tcpcrypt	protocol	hypernym
goldwassera micali cryptosystem	algorithm	concept
smartphone	htc one m9	instance
w32.gammima.ag	worm	concept
rmdir	command	hypernym
ws-federation	specification	hypernym
smartphone	htc one m9s	instance
smartphone	htc one max	instance
rootkit	collection	hypernym
shortcut (2015 film)	film	concept
smartphone	htc one me	instance
cyber shockwave	wargame	hypernym
smartphone	htc one mini	instance
smartphone	htc one mini 2	instance
smartphone	htc one s	instance
acarm (software)	system	concept
estdomains	website	concept
smartphone	htc one v	instance
smartphone	htc one vx	instance
bidirectional forwarding detection	protocol	hypernym
smartphone	htc one x	instance
smartphone	htc p3600	instance
smartphone	htc p4350	instance
mazafaka (hacker group)	group	concept
sqrl	standard	hypernym
smartphone	htc radar	instance
smartphone	htc raider 4g	instance
smartphone	htc rezound	instance
eenet	unit	hypernym
kayako	company	concept
smartphone	htc rhyme	instance
aes instruction set	extension	hypernym
rips	tool	hypernym
windows server 2012	release	concept
rsa (cryptosystem)	cryptosystems	concept
openxdf	open	hypernym
smartphone	htc s730	instance
dfc (cipher)	cipher	hypernym
lars eilebrecht	engineer	concept
smartphone	htc salsa	instance
security technical implementation guide	methodology	hypernym
http tunnel	technique	hypernym
encryption	process	hypernym
network computer reference profile	specification	hypernym
state (computer science)	term	hypernym
sheep dip (computing)	computer	concept
smartphone	htc sensation	instance
smartphone	htc sensation xl	instance
smartphone	htc smart	instance
aba digital signature guidelines	set	concept
keepvault	service	hypernym
smartphone	htc thunderbolt	instance
smartphone	htc titan	instance
domain hijacking	act	hypernym
smartphone	htc titan ii	instance
office of the national security council	body	concept
smartphone	htc touch 3g	instance
smartphone	htc touch dual	instance
radsec	protocol	hypernym
smartphone	htc touch pro2	instance
smartphone	htc typhoon	instance
smartphone	htc tytn	instance
hp cloud	set	hypernym
smartphone	htc tytn ii	instance
smartphone	htc wildfire	instance
smartphone	htc wildfire s	instance
message	unit	hypernym
database	conflict archive on the internet	hyponym
crime forum	term	hypernym
go continuous delivery	tool	hypernym
smartphone	htc windows phone 8x	instance
smartphone	htc wizard	instance
server	http file server	hyponym
sha-3	function	concept
smartphone	huawei ascend g300	instance
smartphone	huawei ascend g330	instance
smartphone	huawei ascend g600	instance
telecommuting	arrangement	hypernym
operation spider (iran)	programme	concept
smartphone	huawei ascend mate	instance
trackingpoint	american	hypernym
smartphone	huawei ascend mate 2 4g	instance
national security database	program	concept
jem the bee	java	concept
redmine	source	concept
fujitsu cloud iaas trusted public s5	platform	concept
integrated risk management services	name	hypernym
therealdeal	website	concept
id-wsf	protocol	concept
epedigree	document	concept
smartphone	huawei ascend mate7	instance
smartphone	huawei ascend p1	instance
smartphone	huawei ascend p2	instance
smartphone	huawei ascend p6	instance
virut	botnet	concept
air force cyber command (provisional)	united	concept
block cipher	algorithm	concept
smartphone	huawei ascend p7	instance
metulji botnet	botnet	concept
hsc-5	squadron	concept
unknown (rasputina album)	album	concept
linear predictive coding	tool	hypernym
smartphone	huawei ascend w2	instance
localbitcoins	company	concept
boot sector	region	hypernym
smartphone	huawei ascend y300	instance
smartphone	huawei honor 3c	instance
protocol for carrying authentication for network access	protocol	hypernym
smartphone	huawei honor 3x	instance
